id_bien;surface_carrez;type_local;surface_reelle;nombre_pieces;surface_terrain;voie;commune_id
31623;43.55;Appartement;44;1;;CAMBRONNE;3207
31624;41.03;Appartement;43;1;;EMILE ZOLA;3207
31625;57.74;Appartement;60;2;;PECLET;3207
31626;29.89;Appartement;29;2;;BROWN SEQUARD;3207
31627;117.07;Appartement;115;5;;DE JAVEL;3207
31628;101.41;Appartement;100;4;;EMILE ZOLA;3207
31629;68.9;Appartement;71;4;;FONDARY;3207
31630;11.02;Appartement;15;1;;SARASATE;3207
31631;23.73;Appartement;25;2;;SANTOS DUMONT;3207
31632;125.66;Appartement;132;6;;DE JAVEL;3207
31633;30.46;Appartement;30;1;;EMERIAU;3207
31634;53.48;Appartement;53;2;;LECOURBE;3207
31635;13.51;Appartement;19;1;;DE VAUGIRARD;3207
31636;67.05;Appartement;68;3;;DOMBASLE;3207
31637;21.27;Appartement;21;2;;ETIENNE PERNET;3207
31638;35.84;Appartement;33;2;;DE GRENELLE;3207
31639;36.41;Appartement;24;2;;DES VOLONTAIRES;3207
31640;33.29;Appartement;33;2;;LECOURBE;3207
31641;105.03;Appartement;110;4;;BORROMEE;3207
31642;29.2;Appartement;30;1;;DU CLOS FEUQUIERES;3207
31643;43.01;Appartement;45;2;;GEORGES PITARD;3207
31644;25.5;Appartement;20;1;;POIRIER;3207
31645;52.02;Appartement;48;3;;SARASATE;3207
31646;20.35;Appartement;22;1;;FIRMIN GILLOT;3207
31647;55.36;Appartement;59;3;;EMILE ZOLA;3207
31648;79.06;Appartement;82;3;;DE GRENELLE;3207
31649;47.83;Appartement;48;2;;FELIX FAURE;3207
31650;95.1;Appartement;65;3;;LECOURBE;3207
31651;100.08;Appartement;100;4;;CAMBRONNE;3207
31652;52.11;Appartement;55;3;;DE JAVEL;3207
31653;18.34;Appartement;19;1;;VIL DE L ASTROLABE;3207
31654;67.41;Appartement;67;4;;FELIX FAURE;3207
31655;23.4;Appartement;24;2;;TIPHAINE;3207
31656;26.14;Appartement;26;2;;FONDARY;3207
31657;62.32;Appartement;62;2;;DE LOURMEL;3207
31658;48.63;Appartement;45;2;;OLIVIER DE SERRES;3207
31659;44.48;Appartement;48;3;;CARRIER BELLEUSE;3207
31660;40.77;Appartement;38;2;;BALARD;3207
31661;52.5;Appartement;56;3;;FERDINAND FABRE;3207
31662;42.27;Appartement;43;2;;FALGUIERE;3207
31663;57.2;Appartement;57;3;;DES MORILLONS;3207
31664;63.87;Appartement;63;4;;LEON DELAGRANGE;3207
31665;43.29;Appartement;47;3;;VASCO DE GAMA;3207
31666;18.14;Appartement;37;1;;DE CHAMBERY;3207
31667;47.82;Appartement;45;3;;DALOU;3207
31668;9.74;Appartement;11;1;;DE VAUGIRARD;3207
31669;68.77;Appartement;68;3;;LECOURBE;3207
31670;27.8;Appartement;28;2;;DE JAVEL;3207
31671;55.03;Appartement;69;2;;DU SOMMET DES ALPES;3207
31672;62.39;Appartement;78;2;;DE VAUGIRARD;3207
31673;39.36;Appartement;37;2;;ROUELLE;3207
31674;88.14;Appartement;88;4;;DU CLOS FEUQUIERES;3207
31675;81.5;Appartement;80;3;;ROSENWALD;3207
31676;70.59;Appartement;70;3;;SAINT LAMBERT;3207
31677;40.55;Appartement;40;2;;JOBBE DUVAL;3207
31678;38.79;Appartement;39;2;;SAINT CHARLES;3207
31679;98.5;Appartement;98;4;;PAUL BARRUEL;3207
31680;59.3;Appartement;50;3;;JULES SIMON;3207
31681;29.45;Appartement;30;2;;SARASATE;3207
31682;106.14;Appartement;105;5;;VLA HONORE GABRIEL RIQUETI;3207
31683;64.57;Appartement;73;3;;ROBERT DE FLERS;3207
31684;64.32;Appartement;57;3;;DE LA PROCESSION;3207
31685;50.3;Appartement;48;3;;DE LA CONVENTION;3207
31686;31.47;Appartement;31;2;;DE GRENELLE;3207
31687;46.93;Appartement;45;3;;CAMBRONNE;3207
31688;51.51;Appartement;55;3;;MARIO NIKIS;3207
31689;26.63;Appartement;30;2;;FREMICOURT;3207
31690;52.33;Appartement;51;2;;CAMBRONNE;3207
31691;47.05;Appartement;46;2;;EMERIAU;3207
31692;20.15;Appartement;21;1;;DU CDT LEANDRI;3207
31693;99.12;Appartement;84;4;;EMILE ZOLA;3207
31694;35.59;Appartement;35;2;;MATHURIN REGNIER;3207
31695;73.46;Appartement;68;4;;HENRI DUCHENE;3207
31696;42.65;Appartement;41;2;;JOSEPH RECAMIER;3207
31697;68.15;Appartement;67;3;;LAKANAL;3207
31698;54.26;Appartement;53;3;;BARGUE;3207
31699;21.31;Appartement;23;1;;DE L ABBE GROULT;3207
31700;46.73;Appartement;46;2;;DE LOURMEL;3207
31701;59.61;Appartement;60;3;;MARGUERITE BOUCICAUT;3207
31702;38.03;Appartement;42;2;;GRAMME;3207
31703;107.98;Appartement;100;3;;EMILE ZOLA;3207
31704;30.74;Appartement;29;2;;JOBBE DUVAL;3207
31705;74.43;Appartement;74;3;;THIBOUMERY;3207
31706;39.18;Appartement;38;2;;LEFEBVRE;3207
31707;85.78;Appartement;86;3;;LECOURBE;3207
31708;77.8;Appartement;104;4;;FRANQUET;3207
31709;46.75;Appartement;48;2;;DE LOURMEL;3207
31710;56.65;Appartement;56;3;;VARET;3207
31711;21.4;Appartement;20;1;;ANTOINE BOURDELLE;3207
31712;26.72;Appartement;27;2;;LAKANAL;3207
31713;51.93;Appartement;51;2;;DOMBASLE;3207
31714;24.82;Appartement;25;1;;EMERIAU;3207
31715;81.08;Appartement;80;4;;DE DANTZIG;3207
31716;57.67;Appartement;58;3;;BAUSSET;3207
31717;36.2;Appartement;33;2;;DANIEL STERN;3207
31718;71.01;Appartement;78;3;;DES MORILLONS;3207
31719;29.98;Appartement;29;2;;DE VAUGIRARD;3207
31720;25.38;Appartement;26;1;;DE LA CROIX NIVERT;3207
31721;156.45;Appartement;145;4;;FONDARY;3207
31722;57.17;Appartement;60;2;;ERNEST RENAN;3207
31723;113.5;Appartement;105;4;;DE JAVEL;3207
31724;31.52;Appartement;33;2;;DUTOT;3207
31725;107.52;Appartement;106;5;;EMILE DUCLAUX;3207
31726;31.85;Appartement;36;2;;DE LA CROIX NIVERT;3207
31727;23.59;Appartement;24;1;;DE VAUGIRARD;3207
31728;74.18;Appartement;70;4;;ERNEST RENAN;3207
31729;56.61;Appartement;59;3;;CAMBRONNE;3207
31730;43;Appartement;45;2;;DE L ABBE GROULT;3207
31731;58.83;Appartement;46;2;;DU COMMERCE;3207
31732;23.73;Appartement;30;1;;FALGUIERE;3207
31733;110.11;Appartement;110;4;;DE SUFFREN;3207
31734;27.42;Appartement;28;1;;DES CEVENNES;3207
31735;17.18;Appartement;18;1;;MIOLLIS;3207
31736;21.3;Appartement;14;1;;VIL DU MONT TONNERRE;3207
31737;44.55;Appartement;41;2;;EDMOND ROGER;3207
31738;33.75;Appartement;34;2;;DE LANGEAC;3207
31739;46.06;Appartement;45;2;;DESNOUETTES;3207
31740;26.1;Appartement;26;1;;VIL DU MONT TONNERRE;3207
31741;28.1;Appartement;28;1;;D ALLERAY;3207
31742;52.02;Appartement;51;3;;HOUDART DE LAMOTTE;3207
31743;55.49;Appartement;54;2;;YVART;3207
31744;77.03;Appartement;77;4;;SARASATE;3207
31745;57.02;Appartement;60;4;;DE VAUGIRARD;3207
31746;72.65;Appartement;70;4;;FRANCOIS VILLON;3207
31747;71.85;Appartement;72;3;;DE VAUGIRARD;3207
31748;57.12;Appartement;55;2;;LECOURBE;3207
31749;105.95;Appartement;112;5;;DE SUFFREN;3207
31750;45.58;Appartement;40;2;;DU COMMERCE;3207
31751;45.88;Appartement;46;2;;LACORDAIRE;3207
31752;36.78;Appartement;41;2;;DE VOUILLE;3207
31753;51.69;Appartement;60;2;;HUMBLOT;3207
31754;106.2;Appartement;105;4;;DE LOURMEL;3207
31755;30.9;Appartement;33;1;;DE VAUGIRARD;3207
31756;20.07;Appartement;21;1;;DULAC;3207
31757;30.68;Appartement;32;2;;DOMBASLE;3207
31758;14.91;Appartement;14;1;;DE VOUILLE;3207
31759;23.1;Appartement;25;2;;SAINT CHARLES;3207
31760;29.75;Appartement;127;4;;PASTEUR;3207
31761;12.96;Appartement;13;1;;DE LA CROIX NIVERT;3207
31762;26.32;Appartement;30;2;;BAUSSET;3207
31763;32.35;Appartement;35;2;;NICOLAS CHARLET;3207
31764;73.37;Appartement;72;4;;DU THEATRE;3207
31765;47.32;Appartement;45;3;;JOBBE DUVAL;3207
31766;76.63;Appartement;73;4;;DE L ARRIVEE;3207
31767;59.07;Appartement;57;2;;DE JAVEL;3207
31768;57.75;Appartement;61;3;;DES BERGERS;3207
31769;79.06;Appartement;80;4;;HENRI BOCQUILLON;3207
31770;14.51;Appartement;13;1;;VASCO DE GAMA;3207
31771;33.55;Appartement;44;2;;FONDARY;3207
31772;12.25;Appartement;24;1;;DE CADIX;3207
31773;96.15;Appartement;96;5;;DE JAVEL;3207
31774;80.04;Appartement;79;4;;SEXTIUS MICHEL;3207
31775;37.1;Appartement;37;3;;SAINT CHARLES;3207
31776;75.76;Appartement;72;4;;FONDARY;3207
31777;16.2;Appartement;38;3;;DE L ARRIVEE;3207
31778;36.02;Appartement;36;2;;FOURCADE;3207
31779;50.18;Appartement;49;3;;DE VAUGIRARD;3207
31780;26.87;Appartement;26;1;;DES MORILLONS;3207
31781;14.53;Appartement;15;1;;CLOUET;3207
31782;20.7;Appartement;19;1;;ADOLPHE CHERIOUX;3207
31783;47.03;Appartement;47;2;;DE GRENELLE;3207
31784;57.62;Appartement;58;4;;DE LA PROCESSION;3207
31785;56.32;Appartement;56;3;;JACQUES MARETTE;3207
31786;24.3;Appartement;24;1;;DE VAUGIRARD;3207
31787;19.61;Appartement;19;1;;DE L EGLISE;3207
31788;84.31;Appartement;85;4;;DESAIX;3207
31789;31.93;Appartement;31;2;;BARGUE;3207
31790;33.9;Appartement;28;2;;MALASSIS;3207
31791;47.84;Appartement;46;2;;CASTAGNARY;3207
31792;100.02;Appartement;92;5;;DE VAUGIRARD;3207
31793;47.9;Appartement;48;2;;SAINT LAMBERT;3207
31794;98.62;Appartement;101;4;;ROBERT DE FLERS;3207
31795;43.08;Appartement;44;2;;DES CEVENNES;3207
31796;62.82;Appartement;68;4;;FONDARY;3207
31797;52.08;Appartement;51;3;;LACRETELLE;3207
31798;28.2;Appartement;28;2;;FONDARY;3207
31799;33.26;Appartement;30;2;;BORROMEE;3207
31800;48.27;Appartement;45;3;;DE LA CROIX NIVERT;3207
31801;9.83;Appartement;9;1;;JUGE;3207
31802;46.1;Appartement;53;2;;DE CHAMBERY;3207
31803;13.21;Appartement;19;1;;DE L ABBE GROULT;3207
31804;57;Appartement;56;3;;OLIVIER DE SERRES;3207
31805;53.11;Appartement;53;2;;FELIX FAURE;3207
31806;56.45;Appartement;62;3;;DE GRENELLE;3207
31807;52.79;Appartement;50;2;;DU THEATRE;3207
31808;30.95;Appartement;30;2;;VIOLET;3207
31809;67.06;Appartement;67;2;;DU COMMERCE;3207
31810;12.43;Appartement;14;1;;GUTENBERG;3207
31811;31.52;Appartement;31;2;;BRANCION;3207
31812;43.83;Appartement;45;2;;DE LA CONVENTION;3207
31813;66.67;Appartement;66;3;;EDMOND ROGER;3207
31814;15.4;Appartement;23;0;;CLOUET;3207
31815;20.33;Appartement;24;2;;DE STAEL;3207
31816;21.73;Appartement;20;2;;BRANLY;3207
31817;46.2;Appartement;46;2;;DE L EGLISE;3207
31818;69.82;Appartement;75;3;;LEON DELAGRANGE;3207
31819;67.03;Appartement;66;3;;DE JAVEL;3207
31820;47.17;Appartement;42;3;;FALGUIERE;3207
31821;34.4;Appartement;35;2;;DE LA CROIX NIVERT;3207
31822;17.41;Appartement;18;1;;CORBON;3207
31823;18.19;Appartement;19;1;;MAUBLANC;3207
31824;17.04;Appartement;17;1;;DOMBASLE;3207
31825;14.41;Appartement;14;1;;DES MORILLONS;3207
31826;32.03;Appartement;36;2;;VIOLET;3207
31827;34.05;Appartement;34;2;;EMILE ZOLA;3207
31828;26.9;Appartement;24;1;;DES ENTREPRENEURS;3207
31829;50.06;Appartement;50;2;;LECOURBE;3207
31830;23.07;Appartement;23;1;;D ALLERAY;3207
31831;46.37;Appartement;46;3;;JOBBE DUVAL;3207
31832;26.38;Appartement;27;1;;LERICHE;3207
31833;29.25;Appartement;29;1;;EDMOND ROGER;3207
31834;23.13;Appartement;23;1;;DE SEVRES;3207
31835;26.79;Appartement;26;2;;LETELLIER;3207
31836;67.9;Appartement;69;4;;FELIX FAURE;3207
31837;16.45;Appartement;17;1;;DU COMMERCE;3207
31838;36.8;Appartement;40;2;;DES MORILLONS;3207
31839;53.63;Appartement;33;2;;ROBERT FLEURY;3207
31840;86.41;Appartement;88;3;;MIOLLIS;3207
31841;28.64;Appartement;29;2;;DE JAVEL;3207
31842;17.12;Appartement;18;1;;DE VAUGIRARD;3207
31843;30.26;Appartement;24;2;;SAINT LAMBERT;3207
31844;51.51;Appartement;49;2;;DU THEATRE;3207
31845;55.3;Appartement;51;3;;BLOMET;3207
31846;47.98;Appartement;47;2;;DE LANGEAC;3207
31847;25;Appartement;24;2;;EUGENE GIBEZ;3207
31848;60.3;Appartement;72;3;;FONDARY;3207
31849;56.72;Appartement;58;3;;DES MORILLONS;3207
31850;32.73;Appartement;23;2;;ALAIN CHARTIER;3207
31851;90.24;Appartement;90;2;;DE VAUGIRARD;3207
31852;108.44;Appartement;107;5;;DE JAVEL;3207
31853;35.39;Appartement;36;2;;DES VOLONTAIRES;3207
31854;13.5;Appartement;13;1;;FELIX FAURE;3207
31855;40.19;Appartement;35;2;;SAINT AMAND;3207
31856;34.02;Appartement;38;1;;EMMANUEL CHAUVIERE;3207
31857;57.4;Appartement;56;3;;DE LOURMEL;3207
31858;51.98;Appartement;49;2;;SAINT CHRISTOPHE;3207
31859;18.85;Appartement;24;1;;DE JAVEL;3207
31860;65.63;Appartement;61;2;;GUTENBERG;3207
31861;25.24;Appartement;30;2;;DE LA CONVENTION;3207
31862;16.08;Appartement;16;1;;DE VAUGIRARD;3207
31863;61.81;Appartement;62;3;;DE LA CROIX NIVERT;3207
31864;145.28;Appartement;128;6;;DE SUFFREN;3207
31865;41.18;Appartement;45;2;;ROBERT DE FLERS;3207
31866;14;Appartement;15;1;;ROBERT LINDET;3207
31867;42.39;Appartement;43;3;;BARTHELEMY;3207
31868;43.52;Appartement;43;2;;BLOMET;3207
31869;77.6;Appartement;78;4;;MARGUERITE BOUCICAUT;3207
31870;26.3;Appartement;25;1;;DE LA CROIX NIVERT;3207
31871;15.6;Appartement;14;1;;LEBLANC;3207
31872;18.53;Appartement;12;1;;DES CEVENNES;3207
31873;55.18;Appartement;54;2;;DU LAOS;3207
31874;68.34;Appartement;67;4;;DESNOUETTES;3207
31875;33.26;Appartement;36;1;;BRANCION;3207
31876;52.01;Appartement;56;2;;FELIX FAURE;3207
31877;23.07;Appartement;23;1;;MATHIEU;3207
31878;36.88;Appartement;36;3;;PETEL;3207
31879;53.13;Appartement;50;1;;GAGER GABILLOT;3207
31880;51.1;Appartement;56;3;;DE L ABBE GROULT;3207
31881;34.39;Appartement;35;2;;DE CHERBOURG;3207
31882;33;Appartement;33;2;;DE VAUGIRARD;3207
31883;10.58;Appartement;12;1;;DE VOUILLE;3207
31884;13.1;Appartement;13;1;;DE LA CROIX NIVERT;3207
31885;23.06;Appartement;22;1;;DURANTON;3207
31886;44.51;Appartement;45;2;;BLOMET;3207
31887;64.58;Appartement;65;3;;DU GAL DE LARMINAT;3207
31888;66.71;Appartement;60;2;;DE LA CROIX NIVERT;3207
31889;34.85;Appartement;35;2;;LACORDAIRE;3207
31890;15.4;Appartement;15;1;;GUTENBERG;3207
31891;61.62;Appartement;61;3;;DE L ABBE GROULT;3207
31892;83.24;Appartement;93;5;;FELIX FAURE;3207
31893;31.53;Appartement;33;2;;FERDINAND FABRE;3207
31894;43.16;Appartement;42;2;;DES BERGERS;3207
31895;88.2;Appartement;88;4;;DE SUFFREN;3207
31896;14;Appartement;10;1;;DE L EGLISE;3207
31897;11.96;Appartement;11;1;;CAMBRONNE;3207
31898;114.3;Appartement;105;4;;FALGUIERE;3207
31899;29.62;Appartement;26;1;;DES ENTREPRENEURS;3207
31900;59.2;Appartement;59;3;;EMILE DUCLAUX;3207
31901;38.85;Appartement;32;2;;DE LA CROIX NIVERT;3207
31902;57.29;Appartement;58;3;;DESNOUETTES;3207
31903;33.97;Appartement;32;2;;DE SAXE;3207
31904;30.05;Appartement;31;2;;FONDARY;3207
31905;16.53;Appartement;17;1;;DE VAUGIRARD;3207
31906;46.78;Appartement;17;1;;DE VICHY;3207
31907;59.15;Appartement;59;2;;R-PTSAINT CHARLES;3207
31908;43.73;Appartement;42;2;;DE VAUGIRARD;3207
31909;73.25;Appartement;70;3;;DE VAUGIRARD;3207
31910;40.74;Appartement;40;2;;D ALLERAY;3207
31911;14.18;Appartement;15;1;;GUTENBERG;3207
31912;22.41;Appartement;23;1;;CASTAGNARY;3207
31913;48.97;Appartement;40;2;;FELIX FAURE;3207
31914;28.03;Appartement;29;2;;DE CRONSTADT;3207
31915;54.12;Appartement;55;2;;LECOURBE;3207
31916;32.7;Appartement;36;2;;BOUILLOUX LAFONT;3207
31917;49.3;Appartement;48;2;;DE VAUGIRARD;3207
31918;27.01;Appartement;25;2;;BORROMEE;3207
31919;99.34;Appartement;102;5;;D ALLERAY;3207
31920;82.05;Appartement;80;4;;CHARLES LAURENT;3207
31921;49;Appartement;49;2;;LECOURBE;3207
31922;64.41;Appartement;63;3;;EDMOND ROGER;3207
31923;71.23;Appartement;80;3;;SAINT LAMBERT;3207
31924;49.54;Appartement;53;2;;BARGUE;3207
31925;154.03;Appartement;140;4;;DE VAUGIRARD;3207
31926;17.33;Appartement;24;1;;DE VAUGIRARD;3207
31927;67.76;Appartement;64;3;;EMILE DUCLAUX;3207
31928;62.2;Appartement;58;4;;GUTENBERG;3207
31929;14.03;Appartement;15;1;;SAINT CHARLES;3207
31930;51.01;Appartement;44;3;;DE LA CROIX NIVERT;3207
31931;46.14;Appartement;46;2;;JOBBE DUVAL;3207
31932;45.64;Appartement;36;2;;DE DANTZIG;3207
31933;35.07;Appartement;37;3;;DU THEATRE;3207
31934;69.81;Appartement;70;3;;CASTAGNARY;3207
31935;58.43;Appartement;58;3;;PASTEUR;3207
31936;128.81;Appartement;130;7;;DU THEATRE;3207
31937;15.73;Appartement;16;1;;MADEMOISELLE;3207
31938;24.83;Appartement;28;1;;SAINTE LUCIE;3207
31939;53.07;Appartement;52;3;;QUINAULT;3207
31940;94.93;Appartement;96;3;;DE LANGEAC;3207
31941;27.19;Appartement;39;2;;DE LA CROIX NIVERT;3207
31942;41.34;Appartement;50;2;;MATHURIN REGNIER;3207
31943;38.39;Appartement;35;2;;GRAMME;3207
31944;360.95;Appartement;357;8;;GEORGES MANDEL;3208
31945;30.02;Appartement;27;1;;DUFRENOY;3208
31946;59.47;Appartement;56;2;;LOUIS DAVID;3208
31947;145.22;Appartement;140;4;;WILHEM;3208
31948;35;Appartement;34;1;;MURAT;3208
31949;24.39;Appartement;25;2;;DE VARIZE;3208
31950;259.7;Appartement;251;5;;VICTOR HUGO;3208
31951;78.96;Appartement;73;4;;ERLANGER;3208
31952;179.77;Appartement;170;6;;DES MARRONNIERS;3208
31953;48.85;Appartement;45;2;;BOILEAU;3208
31954;74.78;Appartement;75;3;;CHANEZ;3208
31955;41.18;Appartement;43;2;;MILLERET DE BROU;3208
31956;55.95;Appartement;75;3;;ERLANGER;3208
31957;44.24;Appartement;43;2;;PAUL VALERY;3208
31958;204.69;Appartement;200;5;;DE MONTESPAN;3208
31959;54.4;Appartement;52;2;;LAURENT PICHAT;3208
31960;18.5;Appartement;19;1;;FOCH;3208
31961;61.17;Appartement;60;4;;THEOPHILE GAUTIER;3208
31962;42.92;Appartement;50;1;;PAUL DOUMER;3208
31963;30.01;Appartement;28;1;;DE MUSSET;3208
31964;70.04;Appartement;62;2;;DE VERSAILLES;3208
31965;102.44;Appartement;103;4;;RAYNOUARD;3208
31966;42.17;Appartement;40;2;;DE LONGCHAMP;3208
31967;250.06;Appartement;157;5;;DUFRENOY;3208
31968;135.02;Appartement;137;4;;DE LA TOUR;3208
31969;84.8;Appartement;174;6;;PDT WILSON;3208
31970;104.21;Appartement;105;5;;PERRICHONT;3208
31971;48.18;Appartement;48;2;;DU RANELAGH;3208
31972;68.51;Appartement;68;3;;MURAT;3208
31973;57.92;Appartement;57;3;;DE L ASSOMPTION;3208
31974;143.85;Appartement;120;5;;DE LAMBALLE;3208
31975;34.8;Appartement;35;1;;DESBORDES VALMORE;3208
31976;74.02;Appartement;64;2;;JEAN DE LA FONTAINE;3208
31977;104.4;Appartement;100;3;;SINGER;3208
31978;35.54;Appartement;36;3;;JOUVENET;3208
31979;204.69;Appartement;210;4;;DU MAL MAUNOURY;3208
31980;75.49;Appartement;77;3;;BOISSIERE;3208
31981;107.15;Appartement;107;4;;LYAUTEY;3208
31982;85.02;Appartement;78;4;;CHANEZ;3208
31983;36.51;Appartement;37;2;;VICTOR HUGO;3208
31984;198.84;Appartement;215;6;;EDMOND ABOUT;3208
31985;129.62;Appartement;110;3;;FOCH;3208
31986;84.43;Appartement;81;3;;JEAN BOLOGNE;3208
31987;116.79;Appartement;120;5;;DE LA POMPE;3208
31988;215.14;Appartement;217;6;;PICOT;3208
31989;49.08;Appartement;49;2;;DU GAL DELESTRAINT;3208
31990;39.51;Appartement;42;1;;FELICIEN DAVID;3208
31991;102.95;Appartement;107;4;;LOUIS BLERIOT;3208
31992;19.78;Appartement;23;1;;LOUIS BLERIOT;3208
31993;22.18;Appartement;25;1;;JOUVENET;3208
31994;82.18;Appartement;82;1;;EXELMANS;3208
31995;128.26;Appartement;120;6;;OCTAVE FEUILLET;3208
31996;13.53;Appartement;15;1;;DE L ANNONCIATION;3208
31997;15.9;Appartement;16;1;;D AUTEUIL;3208
31998;13.7;Appartement;12;1;;DESBORDES VALMORE;3208
31999;315.55;Appartement;314;8;;VICTOR HUGO;3208
32000;41.88;Appartement;43;2;;FOCH;3208
32001;78.84;Appartement;79;3;;FELICIEN DAVID;3208
32002;133.04;Appartement;129;5;;RAYMOND POINCARE;3208
32003;30.35;Appartement;41;2;;DE LA TOUR;3208
32004;58.67;Appartement;30;2;;SPONTINI;3208
32005;68.15;Appartement;70;3;;SUCHET;3208
32006;90.13;Appartement;90;4;;DE LA POMPE;3208
32007;23.6;Appartement;24;1;;LE MAROIS;3208
32008;76.53;Appartement;74;4;;DE L ABBE ROUSSEL;3208
32009;64.52;Appartement;63;3;;LE MAROIS;3208
32010;38.77;Appartement;76;1;;DE MONTMORENCY;3208
32011;71.93;Appartement;71;3;;LE SUEUR;3208
32012;138.05;Appartement;105;4;;VICTOR HUGO;3208
32013;83.21;Appartement;80;3;;RIBERA;3208
32014;40.8;Appartement;41;1;;EXELMANS;3208
32015;48.82;Appartement;50;3;;PIERRE GUERIN;3208
32016;75.5;Appartement;77;3;;MARCEL PROUST;3208
32017;112.66;Appartement;112;4;;DES EAUX;3208
32018;94.98;Appartement;100;4;;LOUIS BLERIOT;3208
32019;133.19;Appartement;127;5;;FREMIET;3208
32020;81.85;Appartement;84;4;;MURAT;3208
32021;146.66;Appartement;150;5;;GOETHE;3208
32022;116.55;Appartement;112;5;;DU GAL DELESTRAINT;3208
32023;89.5;Appartement;89;4;;DES VIGNES;3208
32024;33;Appartement;32;1;;DE LA FAISANDERIE;3208
32025;151.85;Appartement;136;5;;DU RANELAGH;3208
32026;60.75;Appartement;58;2;;MICHEL ANGE;3208
32027;128.02;Appartement;127;5;;DOCTEUR BLANCHE;3208
32028;35.64;Appartement;38;1;;DU GAL APPERT;3208
32029;133.68;Appartement;131;5;;BENJAMIN FRANKLIN;3208
32030;129.2;Appartement;99;4;;MOZART;3208
32031;57.45;Appartement;56;2;;DE LA FAISANDERIE;3208
32032;52.77;Appartement;65;3;;SPONTINI;3208
32033;27.01;Appartement;22;1;;MURAT;3208
32034;47.63;Appartement;48;2;;DE L ASSOMPTION;3208
32035;181.35;Appartement;175;6;;DE TRAKTIR;3208
32036;179.72;Appartement;180;7;;JOCELYN;3208
32037;116.12;Appartement;109;4;;ERLANGER;3208
32038;117.55;Appartement;106;5;;DU GAL DELESTRAINT;3208
32039;31.87;Appartement;34;2;;MESNIL;3208
32040;99.03;Appartement;102;4;;EUGENE MANUEL;3208
32041;105.2;Appartement;105;5;;DE LONGCHAMP;3208
32042;30.75;Appartement;31;1;;DESBORDES VALMORE;3208
32043;93.67;Appartement;90;3;;CHARDON LAGACHE;3208
32044;112.04;Appartement;115;4;;THEOPHILE GAUTIER;3208
32045;41.38;Appartement;41;2;;ALPHONSE XIII;3208
32046;44.6;Appartement;43;2;;LE MAROIS;3208
32047;41.08;Appartement;43;2;;BOILEAU;3208
32048;76.8;Appartement;85;5;;MOLITOR;3208
32049;33.04;Appartement;155;7;;D EYLAU;3208
32050;60.24;Appartement;58;3;;DEBROUSSE;3208
32051;95.94;Appartement;94;4;;THEOPHILE GAUTIER;3208
32052;114.44;Appartement;120;5;;MOZART;3208
32053;39.41;Appartement;37;3;;LAURISTON;3208
32054;135.05;Appartement;135;4;;PDT WILSON;3208
32055;52.14;Appartement;25;1;;PIERRE 1ER SERBIE;3208
32056;21.87;Appartement;22;1;;CHARDON LAGACHE;3208
32057;47.57;Appartement;48;2;;DE VERSAILLES;3208
32058;38.32;Appartement;35;1;;DE LA FAISANDERIE;3208
32059;50.8;Appartement;50;3;;FANTIN LATOUR;3208
32060;57.84;Appartement;60;2;;BOILEAU;3208
32061;390.1;Appartement;379;9;;FOCH;3208
32062;27.14;Appartement;40;1;;POUSSIN;3208
32063;168.1;Appartement;170;5;;EUGENE LABICHE;3208
32064;79.31;Appartement;80;2;;DE LA FAISANDERIE;3208
32065;194.8;Appartement;146;4;;MASPERO;3208
32066;33.6;Appartement;20;1;;FOCH;3208
32067;47.78;Appartement;50;2;;LAURENT PICHAT;3208
32068;41.2;Appartement;41;2;;DE LA POMPE;3208
32069;29.03;Appartement;28;1;;JOUVENET;3208
32070;69.99;Appartement;70;3;;LE MAROIS;3208
32071;73.9;Appartement;60;2;;CHERNOVIZ;3208
32072;83.96;Appartement;80;4;;DE VERSAILLES;3208
32073;118.45;Appartement;116;4;;DU GAL DELESTRAINT;3208
32074;47.01;Appartement;43;1;;ROBERT LE COIN;3208
32075;76.02;Appartement;73;3;;DE CIVRY;3208
32076;12.51;Appartement;11;1;;DE CIVRY;3208
32077;11.04;Appartement;11;1;;VITAL;3208
32078;92.48;Appartement;92;4;;LOUIS BLERIOT;3208
32079;76.9;Appartement;78;3;;VAN LOO;3208
32080;135.65;Appartement;140;4;;CHARDON LAGACHE;3208
32081;20.03;Appartement;20;1;;FOCH;3208
32082;64.2;Appartement;80;4;;DES BELLES FEUILLES;3208
32083;41.18;Appartement;41;2;;DU GAL DELESTRAINT;3208
32084;22.7;Appartement;25;1;;D IENA;3208
32085;72.04;Appartement;66;3;;RAFFET;3208
32086;55.95;Appartement;55;3;;DES BELLES FEUILLES;3208
32087;20.67;Appartement;22;2;;SUCHET;3208
32088;56.73;Appartement;59;2;;BOILEAU;3208
32089;101.67;Appartement;107;4;;MOZART;3208
32090;72.86;Appartement;75;2;;DE LA POMPE;3208
32091;10.83;Appartement;11;1;;KLEBER;3208
32092;31.71;Appartement;32;1;;LE MAROIS;3208
32093;14.98;Appartement;15;1;;PETRARQUE;3208
32094;265.11;Appartement;92;4;;DE BOULAINVILLIERS;3208
32095;26.58;Appartement;24;1;;JOUVENET;3208
32096;82.35;Appartement;86;3;;MICHEL ANGE;3208
32097;16.05;Appartement;15;2;;RAYMOND POINCARE;3208
